customer_id,session_id,product_id,product_category,unit_price,quantity,purchased
7321,13838,328,6,898.73,1,0
6350,13839,769,5,433.79,1,0
6459,13840,531,4,408.13,4,1
7759,13841,825,6,1888.3,4,1
2482,13842,474,6,1893.83,3,0
8118,13843,463,4,431.55,2,1
6278,13844,498,3,867.42,2,0
4780,13845,31,1,195.98,1,1
5172,13846,716,1,265.73,4,1
5577,13847,271,7,1156.65,3,0
5952,13848,109,6,1138.08,3,0
4004,13849,451,7,736.97,2,0
3007,13850,751,1,465.6,4,0
2521,13851,175,4,213.49,2,0
4066,13852,159,2,1661.98,2,0
3344,13853,475,6,561.85,1,1
5644,13854,825,4,267.74,4,1
9208,13855,468,4,253.7,4,0
1972,13856,138,2,620.41,3,0
3780,13857,33,4,192.22,2,0
1442,13858,615,7,755.4,1,0
9771,13859,101,2,1980.44,3,1
7306,13860,655,4,186.86,2,0
3173,13861,366,0,832.43,1,0
4727,13862,794,1,249.56,4,1
7506,13863,724,5,809.51,3,0
9618,13864,210,2,1232.82,2,0
6164,13865,486,7,236.61,3,0
3437,13866,128,4,256.19,4,0
7271,13867,601,1,603.49,2,1
7171,13868,48,4,431.79,4,0
6794,13869,146,4,330.49,1,0
1413,13870,584,1,491.07,3,0
7360,13871,287,4,321.51,1,0
1176,13872,266,7,177.75,4,0
9149,13873,835,5,292.16,2,1
8936,13874,406,3,1147.03,1,1
6070,13875,665,0,626.01,4,0
6813,13876,269,0,487.14,1,0
1610,13877,804,2,1625.83,4,0
8868,13878,776,5,242.99,4,0
3437,13879,555,5,488.94,3,1
3358,13880,425,4,175.24,4,0
7373,13881,198,6,1010.78,2,0
9449,13882,305,3,385.93,2,0
5446,13883,700,3,486.69,2,0
5567,13884,324,4,355.29,2,0
5936,13885,470,3,585.62,3,0
3619,13886,375,4,458.74,4,1
6368,13887,331,4,187.72,3,0
9647,13888,736,6,1102.72,2,0
4443,13889,701,0,555.83,2,1
7956,13890,99,4,238.43,1,0
7964,13891,519,0,798.37,1,1
8656,13892,514,0,523.23,3,0
7511,13893,358,7,345.44,2,0
9292,13894,534,3,990.02,3,0
7427,13895,315,0,499.97,4,0
9784,13896,155,7,376.79,3,0
7437,13897,181,6,1892.4,4,1
8531,13898,220,5,1028.19,3,1
9012,13899,240,5,1189.73,1,1
9849,13900,263,0,362.24,2,0
6357,13901,336,1,589.98,4,0
7391,13902,741,5,1776.21,2,1
9702,13903,763,5,1707.44,2,0
4421,13904,383,2,789.52,3,0
2072,13905,690,0,961.17,1,1
8957,13906,298,5,734.87,3,0
6686,13907,267,0,839.61,4,0
4855,13908,617,4,494.08,4,0
7451,13909,892,3,767.57,3,0
1293,13910,790,7,1190.67,3,0
5294,13911,736,7,680.66,4,0
3388,13912,548,3,1080.32,2,0
3593,13913,719,3,1329.02,2,1
9722,13914,536,1,562.84,3,0
5949,13915,272,6,1833.37,1,1
2263,13916,453,0,339.86,2,0
4282,13917,319,2,1781.32,3,0
3183,13918,354,3,1330.05,4,0
9181,13919,736,4,444.17,1,0
3621,13920,306,3,1238.22,3,1
4210,13921,132,2,1687.93,2,0
4007,13922,172,5,1301.71,2,1
2581,13923,591,2,1761.99,2,0
8020,13924,337,0,803.45,1,1
6186,13925,415,2,592.01,1,1
4932,13926,448,2,1128.76,1,0
4563,13927,798,1,555.7,2,0
6999,13928,400,6,1571.78,3,0
1862,13929,667,0,309.0,3,1
9384,13930,773,3,869.46,2,0
6083,13931,562,3,391.38,3,0
3048,13932,756,0,177.27,2,1
5840,13933,798,7,668.57,3,0
8667,13934,71,1,424.22,1,0
2558,13935,786,2,648.7,4,1
5714,13936,271,1,382.9,3,0
6378,13937,849,4,321.56,4,1
8289,13938,238,4,356.8,3,0
6105,13939,122,1,235.04,2,0
7626,13940,841,4,201.24,3,0
7961,13941,451,0,261.91,1,1
9019,13942,449,6,643.43,1,1
4253,13943,638,7,1087.52,2,0
7334,13944,771,0,437.63,1,0
3238,13945,426,7,658.97,2,0
8597,13946,898,4,337.82,4,0
9560,13947,670,7,1072.77,4,0
3647,13948,533,1,473.79,1,0
6050,13949,389,5,1216.09,3,0
8400,13950,823,3,357.45,1,0
1244,13951,113,6,1534.82,2,1
7344,13952,836,6,984.17,3,1
8385,13953,473,2,1521.7,1,0
8840,13954,197,6,617.13,4,0
2770,13955,54,6,1897.32,2,0
7813,13956,498,0,229.95,1,0
8073,13957,750,5,512.08,2,0
1025,13958,519,7,645.2,3,0
7345,13959,44,2,912.5,2,0
6635,13960,519,3,655.99,3,0
9718,13961,835,7,669.53,4,1
1387,13962,195,7,1007.55,1,0
9689,13963,192,4,240.38,3,0
6142,13964,740,4,466.48,1,0
3469,13965,585,3,795.59,1,0
4486,13966,278,3,852.59,4,0
7897,13967,755,3,1314.6,3,0
9963,13968,526,0,603.34,3,0
3851,13969,810,3,1232.48,3,0
9852,13970,810,4,320.72,4,0
6662,13971,422,4,72.96,2,0
2727,13972,43,7,1178.79,4,0
6379,13973,72,2,1551.98,4,0
8215,13974,366,1,154.96,1,1
1490,13975,538,6,1213.49,1,0
1710,13976,805,5,1675.83,4,1
1046,13977,482,2,1134.09,3,0
6132,13978,724,5,1590.94,2,0
1519,13979,143,6,781.97,3,0
9388,13980,654,5,522.72,1,0
2151,13981,230,4,407.46,2,1
1644,13982,728,7,413.41,3,1
3318,13983,768,3,1066.98,4,0
7867,13984,578,7,1076.3,3,1
9161,13985,482,6,1708.64,3,0
3258,13986,134,5,1634.07,3,1
5667,13987,357,6,725.13,4,1
7963,13988,404,4,186.6,2,0
8171,13989,700,5,441.37,4,0
2376,13990,672,5,712.4,2,1
8543,13991,569,4,270.32,1,0
8804,13992,241,0,304.02,4,0
7613,13993,238,6,1415.66,3,0
5744,13994,650,4,335.0,2,0
4522,13995,559,3,1324.36,4,1
9003,13996,823,7,158.14,1,0
8773,13997,327,3,1003.99,3,0
5663,13998,696,3,1161.96,4,0
7677,13999,705,7,1079.29,1,0
4598,14000,336,5,678.9,2,1
7687,14001,515,2,527.8,2,0
1803,14002,749,5,1652.95,4,0
9113,14003,18,7,645.62,1,0
5639,14004,322,1,545.24,2,0
6387,14005,258,2,1073.22,2,0
2704,14006,604,6,977.36,3,0
5756,14007,646,7,336.96,2,0
1028,14008,620,0,386.08,1,0
9010,14009,292,5,311.07,1,0
7739,14010,869,1,360.7,4,0
5089,14011,196,7,532.88,2,0
8521,14012,481,3,1266.67,3,0
8303,14013,719,4,411.55,2,0
2071,14014,632,5,760.16,4,0
1484,14015,879,5,1234.21,4,0
3281,14016,621,4,358.16,2,1
1011,14017,46,7,187.79,2,0
6157,14018,270,5,650.38,1,0
5754,14019,98,7,887.04,4,1
5841,14020,411,2,659.8,4,0
1662,14021,144,7,285.06,1,0
9262,14022,284,4,118.07,4,0
9787,14023,98,5,1512.29,1,0
6314,14024,459,5,524.63,4,0
1049,14025,125,7,437.89,3,0
4563,14026,304,6,1211.19,1,0
7462,14027,11,4,298.85,4,1
7737,14028,853,2,717.56,3,0
3190,14029,231,2,629.32,4,0
8403,14030,18,2,618.39,3,0
9707,14031,269,7,652.16,4,0
5577,14032,206,2,726.08,4,0
4433,14033,416,2,1891.87,1,0
5734,14034,277,5,664.84,1,0
1245,14035,222,3,1481.73,3,0
5710,14036,168,6,511.22,4,0
1242,14037,263,1,433.3,3,0
1313,14038,754,5,379.06,1,0
5979,14039,50,4,129.8,4,1
5596,14040,476,6,1204.12,3,0
9879,14041,825,6,744.66,1,0
5568,14042,504,6,589.94,2,0
9816,14043,105,4,153.19,3,1
8263,14044,77,7,1015.04,3,0
4035,14045,202,1,206.0,2,0
9334,14046,81,1,288.55,2,0
5343,14047,237,6,746.3,4,0
6353,14048,735,0,980.44,1,0
1904,14049,762,6,1469.12,2,0
2913,14050,649,6,974.65,4,0
5699,14051,419,2,1021.5,2,0
3440,14052,35,1,765.99,4,1
6396,14053,305,2,510.1,2,0
1719,14054,745,6,525.23,1,0
3259,14055,280,2,593.12,1,1
6985,14056,379,4,426.31,1,0
6508,14057,463,1,583.13,4,0
9851,14058,584,1,597.5,3,0
9096,14059,93,0,399.79,3,1
8294,14060,452,1,619.5,1,0
1008,14061,825,2,748.22,2,0
6421,14062,87,7,767.82,3,0
3060,14063,358,3,632.17,2,0
3401,14064,159,0,668.7,1,0
2889,14065,318,7,592.62,1,0
5102,14066,294,2,1947.84,1,0
2114,14067,578,2,819.01,1,0
5785,14068,228,2,526.45,3,0
2494,14069,212,6,1555.52,3,0
5503,14070,575,4,472.71,1,0
6632,14071,542,1,256.33,3,0
2616,14072,267,7,807.33,1,0
1924,14073,703,2,512.3,3,0
8255,14074,7,5,1207.63,4,0
7646,14075,659,6,1511.25,2,0
3352,14076,463,4,92.11,1,0
8982,14077,441,7,287.74,1,0
2990,14078,628,2,1831.47,3,0
9338,14079,324,0,327.15,1,1
2019,14080,308,6,1945.51,4,0
6940,14081,529,0,298.35,1,0
1172,14082,263,5,248.27,2,0
2776,14083,680,2,663.15,2,0
4641,14084,65,6,1170.76,4,0
1767,14085,249,4,316.25,2,1
5112,14086,348,2,1236.38,1,0
3087,14087,119,4,133.35,1,1
1890,14088,700,7,849.21,4,0
9656,14089,587,4,457.57,2,0
9835,14090,751,5,800.07,1,0
9660,14091,150,6,1486.2,2,0
2386,14092,297,3,306.25,4,0
4436,14093,330,0,792.78,1,0
3946,14094,682,2,1202.97,2,0
3931,14095,182,7,503.94,2,0
4749,14096,834,1,539.2,1,0
5589,14097,411,4,238.15,3,0
5365,14098,27,7,361.6,4,0
3624,14099,547,4,112.55,2,1
9817,14100,309,6,1312.4,4,1
9815,14101,396,2,626.42,1,1
3980,14102,618,4,162.67,1,0
2990,14103,119,7,937.14,2,0
5793,14104,261,5,1637.99,4,0
4321,14105,49,5,383.65,1,0
9883,14106,619,7,673.09,4,0
4863,14107,234,7,241.83,2,0
1357,14108,746,3,399.85,3,1
2125,14109,186,2,1728.14,2,0
1671,14110,614,6,1585.51,3,0
4445,14111,676,0,376.75,4,0
3848,14112,503,0,800.75,4,1
8709,14113,257,4,125.9,3,1
9014,14114,623,6,1185.93,4,0
2263,14115,323,0,483.28,2,0
9500,14116,318,2,1317.51,1,0
6255,14117,354,2,1432.12,3,0
3760,14118,217,4,267.07,3,0
4659,14119,631,4,448.82,1,0
4971,14120,535,7,835.14,2,0
2534,14121,439,5,291.41,4,0
8805,14122,387,7,1183.39,4,0
1111,14123,179,4,389.09,2,0
1627,14124,836,2,884.67,2,1
3459,14125,160,3,477.8,3,0
2292,14126,759,3,813.54,3,1
1556,14127,280,1,229.71,4,0
4450,14128,870,7,1098.83,1,0
4390,14129,386,3,1203.15,3,0
2129,14130,694,5,1430.96,3,0
8291,14131,327,4,53.96,3,0
8942,14132,489,3,571.76,2,1
7476,14133,527,6,1456.2,3,0
5699,14134,375,1,619.03,4,0
9525,14135,646,2,1221.8,2,0
4154,14136,72,5,1166.0,1,0
4842,14137,674,7,265.26,3,1
1135,14138,85,0,829.8,4,0
7369,14139,356,4,377.98,2,1
1832,14140,785,1,243.97,3,0
6987,14141,412,4,206.77,4,1
8041,14142,772,2,1730.66,1,0
2953,14143,856,2,843.21,4,0
6507,14144,724,4,414.45,4,0
3731,14145,557,7,995.61,3,0
4584,14146,207,4,241.04,2,0
5767,14147,541,4,420.89,1,0
3245,14148,771,6,1138.1,4,1
8169,14149,521,4,490.61,4,0
4551,14150,695,2,992.0,3,0
5155,14151,48,4,98.01,1,0
8331,14152,334,0,197.51,1,0
3049,14153,91,4,494.42,4,0
5069,14154,543,0,209.39,2,0
9940,14155,248,4,370.52,3,0
4597,14156,168,6,1933.05,4,0
2040,14157,749,3,1027.67,2,0
3559,14158,152,0,483.47,3,0
9602,14159,413,4,164.98,1,1
7831,14160,83,6,1865.85,4,1
8280,14161,606,7,671.54,1,0
3281,14162,379,0,526.06,1,0
8549,14163,154,5,539.43,4,0
4539,14164,430,1,712.06,4,0
8153,14165,439,1,402.63,1,0
8927,14166,861,6,375.94,4,0
2873,14167,734,5,820.82,3,0
9445,14168,600,1,215.6,2,0
6692,14169,867,6,493.64,1,1
7577,14170,364,2,702.24,1,0
7809,14171,32,3,572.24,4,0
2515,14172,232,2,1240.5,1,0
7710,14173,304,5,399.84,2,0
2916,14174,295,6,872.78,2,1
3443,14175,277,6,1594.9,1,0
2048,14176,535,1,537.69,3,1
2629,14177,386,7,159.76,1,0
9809,14178,689,2,1810.49,4,0
3952,14179,682,1,640.99,3,0
4482,14180,538,7,555.35,2,0
5318,14181,47,0,999.08,3,0
7415,14182,747,2,664.51,3,0
6163,14183,839,6,1976.99,4,0
5824,14184,366,7,957.06,2,1
8531,14185,767,1,671.84,3,1
5462,14186,349,6,1110.43,2,0
7920,14187,65,0,579.74,2,0
9197,14188,367,5,1423.22,3,0
7084,14189,302,3,1495.66,1,0
1317,14190,359,6,367.34,2,1
3371,14191,456,4,368.07,1,0
6559,14192,172,5,760.55,1,0
5309,14193,514,3,771.38,3,0
3562,14194,50,2,1274.96,4,1
4018,14195,576,1,446.8,2,0
1705,14196,415,2,890.12,4,0
3114,14197,452,4,479.82,1,0
8044,14198,282,7,473.68,1,0
1092,14199,716,1,792.07,2,0
8530,14200,431,1,622.61,1,0
4054,14201,847,3,691.12,4,0
8270,14202,82,6,926.06,1,0
3304,14203,359,7,383.54,3,0
8458,14204,520,7,493.14,2,0
6146,14205,512,2,822.28,2,0
8662,14206,781,1,322.33,2,0
1560,14207,778,7,668.13,3,0
8176,14208,211,5,1313.66,2,1
3434,14209,711,3,864.83,1,1
4229,14210,473,6,1200.71,1,1
1402,14211,234,2,1732.21,1,0
9585,14212,804,5,371.38,3,0
6772,14213,31,3,935.06,1,0
9827,14214,209,1,278.8,3,0
6113,14215,561,5,1298.23,4,0
2423,14216,472,6,824.74,1,0
4036,14217,370,1,603.89,2,0
4958,14218,116,1,127.06,2,0
2325,14219,18,7,775.18,1,0
9382,14220,874,3,1118.53,1,0
9620,14221,12,7,997.34,4,0
6070,14222,470,6,1255.68,3,0
6258,14223,816,5,995.65,2,0
7330,14224,846,5,1062.04,1,0
7111,14225,81,3,1282.09,3,1
1563,14226,31,2,826.76,4,0
5781,14227,735,1,106.9,2,0
7993,14228,216,1,413.28,2,0
8257,14229,665,7,321.02,2,0
6363,14230,5,0,801.86,4,0
9066,14231,507,4,74.7,3,0
6275,14232,406,2,1311.7,3,0
4444,14233,718,5,1590.3,4,1
4983,14234,233,6,1672.65,2,0
7209,14235,554,2,1883.54,2,0
8977,14236,122,3,402.56,1,1
3068,14237,472,4,387.45,2,0
3641,14238,440,4,270.89,3,0
6866,14239,52,5,1036.31,1,0
7871,14240,569,3,535.88,2,0
4592,14241,131,6,1516.47,1,0
6787,14242,68,5,805.34,1,0
1061,14243,633,3,588.81,2,0
3625,14244,67,1,543.97,3,0
9598,14245,619,1,565.56,1,0
6187,14246,509,1,379.79,2,0
8815,14247,614,1,711.24,4,0
2958,14248,331,6,744.66,3,0
3617,14249,617,0,784.33,2,0
9773,14250,747,4,138.58,2,0
9978,14251,503,0,459.04,1,0
8890,14252,768,4,413.77,4,0
3853,14253,634,1,329.91,3,0
8212,14254,12,1,690.0,1,1
5129,14255,421,4,486.2,4,0
8594,14256,170,2,1509.68,1,0
8660,14257,367,4,202.12,2,1
4913,14258,518,5,692.57,2,0
3741,14259,32,3,805.86,3,1
9772,14260,499,7,263.11,4,0
5054,14261,683,1,519.82,2,0
4884,14262,882,4,227.03,3,1
6989,14263,333,1,440.33,2,1
9429,14264,282,4,395.81,4,0
2174,14265,805,1,504.04,2,0
9859,14266,684,3,1131.24,1,1
4800,14267,301,2,1286.13,1,0
1230,14268,545,5,1628.18,3,0
3784,14269,455,0,284.17,4,1
5161,14270,755,6,1067.49,1,0
7090,14271,737,5,1348.31,3,0
6096,14272,307,0,841.4,3,0
2223,14273,834,2,1677.23,4,1
5393,14274,854,6,774.78,4,0
3094,14275,750,6,1503.08,3,0
3425,14276,850,2,1500.8,1,1
7401,14277,715,7,1065.94,4,1
8228,14278,722,6,749.09,4,0
2405,14279,215,2,697.8,2,0
6420,14280,639,2,1538.85,3,0
4797,14281,53,7,362.23,2,0
4029,14282,765,7,855.96,1,0
7415,14283,298,0,796.3,3,0
3239,14284,155,5,828.32,4,1
7888,14285,186,5,1218.49,2,0
4606,14286,108,1,448.18,3,0
1853,14287,744,0,696.49,1,0
8129,14288,852,6,1709.11,3,1
8667,14289,873,0,217.91,3,1
6067,14290,111,1,424.96,1,0
7515,14291,65,6,772.07,4,0
2327,14292,339,4,124.23,3,1
4053,14293,636,0,494.1,2,1
4148,14294,585,1,775.37,2,1
7873,14295,643,1,406.98,2,0
4167,14296,280,4,332.99,1,1
7553,14297,60,2,1908.54,4,1
3761,14298,422,2,751.5,1,1
6407,14299,667,5,1521.63,3,0
2888,14300,191,1,162.13,1,0
6025,14301,884,5,439.65,3,0
1727,14302,683,1,731.65,3,0
7611,14303,217,3,370.31,4,0
1261,14304,866,4,159.76,2,0
9992,14305,395,5,1592.26,3,1
8549,14306,698,3,656.44,1,0
6206,14307,266,4,259.82,4,0
9185,14308,246,4,434.25,4,1
8277,14309,663,3,1395.68,2,0
2284,14310,529,5,453.43,3,0
7697,14311,620,2,973.45,2,0
4395,14312,792,5,1294.78,3,0
8701,14313,429,7,719.93,4,0
8773,14314,117,3,700.19,2,1
9589,14315,340,0,257.93,1,0
5058,14316,81,6,1723.66,1,0
2737,14317,728,4,289.12,4,0
2125,14318,755,3,803.89,1,0
2488,14319,92,2,1678.1,1,1
9925,14320,631,6,346.41,2,0
6276,14321,812,0,552.76,2,0
4165,14322,627,2,1250.29,3,1
5043,14323,372,5,536.73,3,0
2555,14324,592,1,732.23,1,0
6135,14325,514,5,1217.5,2,1
4830,14326,832,7,1069.25,2,0
8181,14327,535,6,1423.4,1,1
1190,14328,667,0,548.51,2,0
9384,14329,722,6,308.41,3,1
1545,14330,46,0,877.71,4,0
4756,14331,114,1,339.01,3,0
4065,14332,417,0,336.22,2,0
7460,14333,173,2,1703.58,2,0
6923,14334,98,2,1391.55,4,0
2770,14335,469,4,334.82,3,1
5416,14336,335,6,1722.58,2,1
5810,14337,593,2,1573.41,3,0
5174,14338,700,4,136.18,3,1
1196,14339,148,0,331.7,1,1
2602,14340,163,1,110.65,4,0
5533,14341,241,3,528.75,4,1
3343,14342,173,6,252.58,1,0
5907,14343,306,1,724.75,2,0
2472,14344,186,4,399.03,2,0
7618,14345,719,2,1727.39,2,1
2695,14346,273,6,681.23,3,0
6844,14347,344,2,1067.5,1,0
8528,14348,20,0,993.27,3,1
4225,14349,838,7,276.94,2,0
2255,14350,780,0,704.38,3,1
1051,14351,294,3,1286.05,1,0
4244,14352,553,0,401.52,1,0
2039,14353,125,5,295.3,1,1
8935,14354,363,0,891.61,3,1
9756,14355,90,2,670.0,4,0
9824,14356,384,4,220.53,2,0
9300,14357,631,7,1082.85,2,1
6279,14358,78,2,1489.94,3,1
3925,14359,621,0,674.92,1,0
5018,14360,396,0,842.41,4,0
3329,14361,650,7,189.81,2,0
8561,14362,864,5,1073.77,2,0
4927,14363,350,1,200.55,3,0
4465,14364,326,5,350.29,2,0
7208,14365,330,6,1849.59,4,0
4363,14366,679,5,724.53,1,0
4211,14367,5,0,707.24,1,0
3045,14368,603,2,915.47,2,1
1605,14369,334,7,234.93,4,0
1341,14370,250,3,1262.79,3,0
4624,14371,66,5,566.68,4,1
9956,14372,177,6,1913.61,1,0
3345,14373,528,2,600.6,1,1
6768,14374,707,6,1713.03,1,0
3924,14375,69,3,1254.61,4,0
3724,14376,118,4,299.13,3,0
2466,14377,795,0,525.19,2,1
6070,14378,806,0,224.33,1,0
6928,14379,471,5,290.14,2,0
4151,14380,509,7,895.5,1,0
5739,14381,741,3,454.82,2,0
5284,14382,522,6,1567.03,1,0
3437,14383,521,4,434.37,4,1
7224,14384,3,0,198.89,2,0
5984,14385,552,5,432.72,2,0
1592,14386,593,7,509.91,1,0
5433,14387,682,2,759.68,1,0
4504,14388,828,3,346.35,2,0
8162,14389,96,0,768.39,1,1
3759,14390,268,5,932.67,4,0
9602,14391,124,6,343.91,1,0
6534,14392,110,2,1325.32,1,0
2175,14393,816,3,1057.05,1,0
4629,14394,790,7,220.12,4,0
8954,14395,135,1,115.21,4,0
3291,14396,633,7,681.78,4,0
7342,14397,837,2,958.79,2,0
8049,14398,58,1,736.08,3,1
7232,14399,98,3,1088.43,3,1
1813,14400,605,7,301.54,3,0
4368,14401,568,5,1326.61,1,0
4133,14402,870,6,1470.43,3,0
4094,14403,728,7,848.22,3,0
8910,14404,563,6,1208.09,3,0
1050,14405,659,3,602.71,1,0
5850,14406,837,3,933.66,4,0
9838,14407,703,2,1716.15,1,1
8878,14408,107,7,781.89,2,0
6457,14409,326,5,1068.54,1,0
9980,14410,427,3,1148.87,4,0
4620,14411,830,4,320.35,4,0
6501,14412,94,3,508.84,1,0
5893,14413,481,0,663.11,1,0
1425,14414,623,6,259.16,2,1
1364,14415,180,0,660.74,1,0
9070,14416,403,0,973.7,3,1
2562,14417,815,7,970.79,4,0
4193,14418,406,2,567.82,3,0
6609,14419,749,1,717.58,4,0
6179,14420,8,4,66.39,2,0
5627,14421,556,6,1099.35,4,1
9811,14422,670,1,161.07,3,0
8082,14423,375,2,658.21,4,1
9475,14424,675,1,478.45,2,1
6928,14425,746,5,585.15,3,0
9811,14426,836,3,442.07,2,0
6412,14427,702,1,474.32,1,0
5875,14428,92,3,1462.48,3,1
8336,14429,471,5,1595.08,4,0
8818,14430,264,1,335.83,3,0
1614,14431,219,2,945.76,3,0
9194,14432,343,2,993.8,1,0
7217,14433,651,1,124.25,3,1
9077,14434,111,3,1449.99,1,0
7439,14435,746,5,381.02,1,0
9341,14436,254,5,1705.65,4,0
3476,14437,163,1,633.61,2,0
2688,14438,78,2,1039.6,2,1
2760,14439,124,7,272.66,1,0
3269,14440,37,5,1465.58,4,0
2924,14441,686,2,1769.27,4,0
4974,14442,791,7,984.07,4,0
2783,14443,774,0,760.16,3,0
2423,14444,62,1,692.42,1,1
5713,14445,274,5,1653.17,2,0
8139,14446,421,3,343.15,1,0
2220,14447,532,5,1521.39,1,0
5601,14448,318,7,1093.67,2,0
6932,14449,104,1,732.86,2,0
7349,14450,501,6,1411.63,4,0
1945,14451,700,2,558.9,1,0
7603,14452,837,5,1552.27,3,1
1241,14453,727,0,644.74,4,1
3132,14454,370,2,1448.42,3,0
3873,14455,151,1,434.43,2,0
8676,14456,849,5,659.27,2,0
2726,14457,672,4,138.46,2,0
8041,14458,689,1,126.76,4,0
9896,14459,347,2,1623.01,2,0
9638,14460,188,7,565.95,4,0
3726,14461,468,6,1727.36,4,1
1861,14462,876,1,692.49,3,0
2998,14463,816,2,1502.54,1,0
7918,14464,423,3,1208.91,1,0
2770,14465,774,1,205.33,1,0
6809,14466,646,2,1062.16,1,1
4364,14467,386,5,1544.87,3,1
7900,14468,28,5,789.32,1,0
6452,14469,753,3,1031.22,2,0
6268,14470,145,3,1422.56,2,0
8036,14471,235,4,128.45,1,0
9592,14472,775,7,905.09,4,0
4280,14473,128,0,826.77,1,0
5759,14474,13,4,272.36,3,0
6633,14475,342,4,404.37,1,1
8406,14476,642,3,1278.99,4,0
5338,14477,443,0,552.32,4,0
4370,14478,306,6,327.76,4,0
8617,14479,497,4,223.46,1,0
9577,14480,430,7,1025.73,4,0
6120,14481,162,4,85.65,3,0
1931,14482,149,0,540.96,4,0
3608,14483,426,2,947.55,1,0
5166,14484,554,3,463.94,3,0
7331,14485,167,5,1346.09,4,0
7027,14486,178,4,336.7,3,0
8379,14487,329,4,118.55,1,0
1269,14488,67,3,476.89,4,0
5188,14489,529,5,251.76,4,0
7308,14490,213,3,1459.7,2,1
9883,14491,323,1,423.23,2,0
2281,14492,406,4,325.35,1,0
8910,14493,7,3,1198.63,2,0
1069,14494,567,4,165.9,2,0
2772,14495,609,7,981.36,2,0
8622,14496,432,4,463.37,4,0
8080,14497,452,5,1307.66,2,1
9753,14498,471,1,584.95,1,1
6407,14499,121,0,735.97,2,0
6543,14500,68,1,648.73,2,1
5812,14501,75,1,171.39,1,1
5604,14502,464,6,1076.64,4,0
5624,14503,347,6,466.82,1,0
3632,14504,257,0,470.12,1,0
8679,14505,844,6,1656.74,2,1
4209,14506,395,5,389.33,4,1
6497,14507,329,3,544.61,4,0
7022,14508,211,6,580.92,4,0
5838,14509,879,3,1403.79,3,0
6502,14510,705,4,273.27,2,0
1439,14511,650,5,601.11,3,0
3843,14512,15,2,526.45,4,0
5034,14513,875,7,457.78,1,0
4547,14514,402,6,1481.04,3,0
9171,14515,770,1,421.57,2,0
9073,14516,349,7,517.86,4,1
7404,14517,732,6,924.22,2,0
4170,14518,293,0,854.85,3,1
1458,14519,158,5,1431.49,1,1
7795,14520,599,4,331.83,2,0
8955,14521,281,2,906.29,2,0
5406,14522,224,5,231.7,4,1
8439,14523,611,0,606.11,4,1
9375,14524,484,6,917.03,4,0
5919,14525,297,5,1740.83,2,0
2885,14526,736,5,688.47,2,0
1201,14527,523,7,551.72,2,0
7811,14528,724,4,310.5,4,0
6061,14529,85,7,819.1,4,0
2383,14530,415,1,472.69,1,0
1491,14531,441,6,991.19,1,0
9724,14532,149,4,265.1,4,0
3883,14533,668,2,670.27,1,0
3943,14534,876,1,364.43,4,1
6659,14535,692,6,516.33,3,0
4279,14536,218,2,620.16,4,0
9215,14537,347,1,223.43,1,0
7127,14538,74,4,207.44,2,0
4219,14539,652,4,70.24,4,0
3399,14540,839,3,1135.42,1,0
8739,14541,502,0,388.86,2,0
6325,14542,767,1,340.67,2,0
9264,14543,307,5,1715.85,2,1
4105,14544,373,7,1067.9,2,1
1189,14545,57,0,162.44,3,0
9091,14546,810,2,1464.89,1,0
3154,14547,47,0,319.91,4,0
8608,14548,483,2,1274.11,1,0
7388,14549,138,5,693.8,2,0
3085,14550,664,2,1505.66,4,0
7810,14551,714,6,594.93,2,0
1734,14552,56,4,479.96,3,0
4531,14553,98,1,117.51,4,0
4208,14554,854,2,1432.42,1,0
6910,14555,422,1,380.83,3,0
5810,14556,594,1,182.24,1,0
6508,14557,87,4,339.36,4,0
5285,14558,858,0,701.51,2,0
7657,14559,632,0,724.81,3,0
2440,14560,843,5,1553.66,2,0
7467,14561,69,1,269.84,3,0
1450,14562,838,4,446.74,4,0
1772,14563,560,7,940.34,1,0
7512,14564,311,7,657.31,2,0
2424,14565,601,6,1977.47,3,0
7930,14566,680,6,1541.11,1,0
2194,14567,159,3,667.49,3,0
2320,14568,611,4,413.28,4,0
9391,14569,198,0,244.62,1,0
2595,14570,558,2,854.24,4,0
9220,14571,868,5,320.96,2,0
4132,14572,291,7,987.02,1,0
8175,14573,105,6,363.22,3,1
9453,14574,451,0,731.02,2,1
2050,14575,728,5,391.88,4,0
3973,14576,220,7,168.05,3,1
6167,14577,633,6,920.14,2,0
8788,14578,416,3,301.08,4,0
2684,14579,190,1,109.44,1,1
2680,14580,447,7,1182.04,3,1
4315,14581,786,1,546.13,2,0
2840,14582,836,7,788.07,3,0
3403,14583,63,4,179.71,4,0
2168,14584,853,3,614.33,2,0
8459,14585,497,4,135.0,2,1
8169,14586,301,7,230.2,3,1
2299,14587,141,4,193.02,1,0
5830,14588,643,6,253.64,4,1
6814,14589,499,6,1590.12,3,0
6647,14590,818,0,598.46,3,0
9854,14591,515,6,1992.97,4,0
6770,14592,358,7,1069.16,3,0
7182,14593,0,3,507.5,4,0
1295,14594,169,1,429.02,4,0
1713,14595,714,2,1324.44,4,0
6569,14596,5,0,924.74,1,1
9169,14597,164,3,837.48,2,0
4590,14598,693,5,1703.78,4,1
6787,14599,96,5,1120.21,1,0
2890,14600,706,2,1487.81,2,0
5106,14601,695,2,735.52,2,0
